Data_Point,Test_Time_s_,Step_Time_s_,Step_Index,Cycle_Index,I,V,ChargeCapacityAh,Discharge_CapacityAh,Charge_EnergyWh,Discharge_EnergyWh,dV_dt_V_s_,Internal_Resistance_Ohm_,Is_FC_Data,AC_Impedance_Ohm_,ACI_Phase_Angle_Deg_,T,SOC,QAccu
1223,12264,1.0029,6,1,0,3.9274,2.0527,0.40008,7.8883,1.5896,0.014861,0,0,0,0,25,0.8,-5.5511e-17
1224,12265,1.0029,7,1,-0.11109,3.9207,2.0527,0.40011,7.8883,1.5897,-0.0014246,0,0,0,0,25,0.79999,-2.9543e-05
1225,12266,2.0058,7,1,-0.11091,3.9219,2.0527,0.40014,7.8883,1.5898,-0.001198,0,0,0,0,25,0.79997,-6.0466e-05
1226,12267,3.0087,7,1,-0.11091,3.9228,2.0527,0.40017,7.8883,1.5899,-0.0010037,0,0,0,0,25,0.79996,-9.1388e-05
1227,12268,4.0116,7,1,-0.11091,3.9236,2.0527,0.4002,7.8883,1.59,0.00061517,0,0,0,0,25,0.79994,-0.00012231
1228,12269,5.0146,7,1,-0.11109,3.9243,2.0527,0.40024,7.8883,1.5902,0.00055041,0,0,0,0,25,0.79993,-0.00015322
1229,12270,6.0175,7,1,-0.83389,3.8713,2.0527,0.40046,7.8883,1.591,-0.010231,0,0,0,0,25,0.79982,-0.00038177
1230,12271,7.0204,7,1,-0.83425,3.8704,2.0527,0.4007,7.8883,1.5919,-0.010587,0,0,0,0,25,0.7997,-0.00061414
1231,12272,8.0233,7,1,-0.83407,3.8701,2.0527,0.40093,7.8883,1.5928,-0.010814,0,0,0,0,25,0.79959,-0.00084651
1232,12273,9.0263,7,1,-0.83425,3.8697,2.0527,0.40116,7.8883,1.5937,-0.00035615,0,0,0,0,25,0.79948,-0.0010789
1233,12274,10.029,7,1,-0.66809,3.8807,2.0527,0.40139,7.8883,1.5946,0.0020074,0,0,0,0,25,0.79937,-0.001311
1234,12275,11.038,7,1,-0.66683,3.8814,2.0527,0.40158,7.8883,1.5954,0.002234,0,0,0,0,25,0.79928,-0.0014978
1235,12276,12.041,7,1,-0.66647,3.8815,2.0527,0.40177,7.8883,1.5961,0.0023635,0,0,0,0,25,0.79919,-0.0016835
1236,12277,13.044,7,1,-0.66647,3.8817,2.0527,0.40195,7.8883,1.5968,0.002493,0,0,0,0,25,0.7991,-0.0018693
1237,12278,14.047,7,1,-0.66665,3.8815,2.0527,0.40214,7.8883,1.5975,0,0,0,0,0,25,0.79901,-0.002055
1238,12279,15.05,7,1,-0.66665,3.8815,2.0527,0.40232,7.8883,1.5983,0,0,0,0,0,25,0.79892,-0.0022407
1239,12280,16.053,7,1,-0.99987,3.8569,2.0527,0.4026,7.8883,1.5993,-0.0049537,0,0,0,0,25,0.79878,-0.0025188
1240,12281,17.055,7,1,-1.0002,3.8563,2.0527,0.40288,7.8883,1.6004,-0.0050832,0,0,0,0,25,0.79865,-0.0027974
1241,12282,18.058,7,1,-1.0002,3.8556,2.0527,0.40316,7.8883,1.6015,-0.0051804,0,0,0,0,25,0.79851,-0.0030761
1242,12283,19.061,7,1,-1.0002,3.855,2.0527,0.40344,7.8883,1.6025,-0.00038853,0,0,0,0,25,0.79838,-0.0033547
1243,12284,20.064,7,1,-0.99987,3.8547,2.0527,0.40372,7.8883,1.6036,-0.0002914,0,0,0,0,25,0.79824,-0.0036334
1244,12285,21.067,7,1,-1.0002,3.8544,2.0527,0.40399,7.8883,1.6047,-0.0002914,0,0,0,0,25,0.79811,-0.003912
1245,12286,22.07,7,1,-1.0002,3.854,2.0527,0.40427,7.8883,1.6058,-0.00025902,0,0,0,0,25,0.79797,-0.0041907
1246,12287,23.073,7,1,-1.0001,3.8535,2.0527,0.40455,7.8883,1.6068,-0.0002914,0,0,0,0,25,0.79784,-0.0044693
1247,12288,24.076,7,1,-1.0002,3.8534,2.0527,0.40483,7.8883,1.6079,-0.00022664,0,0,0,0,25,0.7977,-0.004748
1248,12289,25.079,7,1,-1.0002,3.8531,2.0527,0.40511,7.8883,1.609,-0.00022664,0,0,0,0,25,0.79757,-0.0050266
1249,12290,26.082,7,1,-1.0001,3.8529,2.0527,0.40539,7.8883,1.6101,-0.00012951,0,0,0,0,25,0.79743,-0.0053053
1250,12291,27.085,7,1,-1.0002,3.8524,2.0527,0.40567,7.8883,1.6111,-0.00019426,0,0,0,0,25,0.7973,-0.0055839
1251,12292,28.088,7,1,-1.0002,3.8522,2.0527,0.40594,7.8883,1.6122,-0.00019426,0,0,0,0,25,0.79716,-0.0058626
1252,12293,29.09,7,1,-1.0002,3.8521,2.0527,0.40622,7.8883,1.6133,-0.00016189,0,0,0,0,25,0.79703,-0.0061412
1253,12294,30.093,7,1,-1.0002,3.8516,2.0527,0.4065,7.8883,1.6144,-0.00022664,0,0,0,0,25,0.79689,-0.0064198
1254,12295,31.096,7,1,-1.0001,3.8514,2.0527,0.40678,7.8883,1.6154,-0.00016189,0,0,0,0,25,0.79676,-0.0066985
1255,12296,32.099,7,1,-1.0002,3.851,2.0527,0.40706,7.8883,1.6165,-0.00016189,0,0,0,0,25,0.79662,-0.0069771
1256,12297,33.102,7,1,-1.0002,3.8508,2.0527,0.40734,7.8883,1.6176,-0.00016189,0,0,0,0,25,0.79649,-0.0072558
1257,12298,34.105,7,1,-1.0001,3.8506,2.0527,0.40762,7.8883,1.6187,-0.00016189,0,0,0,0,25,0.79636,-0.0075344
1258,12299,35.108,7,1,-0.83407,3.8623,2.0527,0.40789,7.8883,1.6197,0.002234,0,0,0,0,25,0.79622,-0.0078105
1259,12300,36.111,7,1,-0.83407,3.8624,2.0527,0.40813,7.8883,1.6206,0.0022988,0,0,0,0,25,0.79611,-0.0080428
1260,12301,37.114,7,1,-0.83407,3.8624,2.0527,0.40836,7.8883,1.6215,0.0023959,0,0,0,0,25,0.796,-0.0082752
1261,12302,38.117,7,1,-0.83425,3.8626,2.0527,0.40859,7.8883,1.6224,0.0024607,0,0,0,0,25,0.79588,-0.0085076
1262,12303,39.12,7,1,-0.83407,3.8626,2.0527,0.40882,7.8883,1.6233,3.2377e-05,0,0,0,0,25,0.79577,-0.0087399
1263,12304,40.123,7,1,-0.83425,3.8628,2.0527,0.40905,7.8883,1.6242,0,0,0,0,0,25,0.79566,-0.0089723
1264,12305,41.131,7,1,-0.83407,3.8626,2.0527,0.40929,7.8883,1.6251,0,0,0,0,0,25,0.79555,-0.009206
1265,12306,42.134,7,1,-0.83407,3.8624,2.0527,0.40952,7.8883,1.626,-3.2377e-05,0,0,0,0,25,0.79543,-0.0094384
1266,12307,43.137,7,1,-0.83425,3.8624,2.0527,0.40975,7.8883,1.6269,-3.2377e-05,0,0,0,0,25,0.79532,-0.0096708
1267,12308,44.14,7,1,-0.83425,3.8623,2.0527,0.40999,7.8883,1.6278,-3.2377e-05,0,0,0,0,25,0.79521,-0.0099032
1268,12309,45.143,7,1,-0.83425,3.8623,2.0527,0.41022,7.8883,1.6287,-3.2377e-05,0,0,0,0,25,0.7951,-0.010136
1269,12310,46.146,7,1,-0.83407,3.8623,2.0527,0.41045,7.8883,1.6296,-3.2377e-05,0,0,0,0,25,0.79498,-0.010368
1270,12311,47.149,7,1,-0.83407,3.8621,2.0527,0.41068,7.8883,1.6305,-3.2377e-05,0,0,0,0,25,0.79487,-0.0106
1271,12312,48.152,7,1,-0.83407,3.8621,2.0527,0.41092,7.8883,1.6314,-3.2377e-05,0,0,0,0,25,0.79476,-0.010833
1272,12313,49.155,7,1,-0.83425,3.862,2.0527,0.41115,7.8883,1.6323,0,0,0,0,0,25,0.79465,-0.011065
1273,12314,50.158,7,1,-0.11091,3.9136,2.0527,0.41135,7.8883,1.6331,0.010328,0,0,0,0,25,0.79455,-0.011271
1274,12315,51.161,7,1,-0.11091,3.9155,2.0527,0.41138,7.8883,1.6332,0.010717,0,0,0,0,25,0.79453,-0.011302
1275,12316,52.163,7,1,-0.11091,3.9168,2.0527,0.41141,7.8883,1.6333,0.010943,0,0,0,0,25,0.79452,-0.011333
1276,12317,53.166,7,1,-0.11127,3.9176,2.0527,0.41145,7.8883,1.6334,0.01117,0,0,0,0,25,0.7945,-0.011363
1277,12318,54.169,7,1,-0.11109,3.9183,2.0527,0.41148,7.8883,1.6336,0.00058279,0,0,0,0,25,0.79449,-0.011394
1278,12319,55.172,7,1,-0.11109,3.9191,2.0527,0.41151,7.8883,1.6337,0.00051804,0,0,0,0,25,0.79447,-0.011425
1279,12320,56.175,7,1,-0.11109,3.9198,2.0527,0.41154,7.8883,1.6338,0.00048566,0,0,0,0,25,0.79446,-0.011456
1280,12321,57.178,7,1,-0.11109,3.9204,2.0527,0.41157,7.8883,1.6339,0.0004209,0,0,0,0,25,0.79444,-0.011487
1281,12322,58.181,7,1,-0.11109,3.9207,2.0527,0.4116,7.8883,1.634,0.00035615,0,0,0,0,25,0.79443,-0.011518
1282,12323,59.184,7,1,-0.11091,3.9212,2.0527,0.41163,7.8883,1.6342,0.00032377,0,0,0,0,25,0.79441,-0.011549
1283,12324,60.187,7,1,-0.83425,3.8697,2.0527,0.41169,7.8883,1.6344,-0.010069,0,0,0,0,25,0.79438,-0.011609
1284,12325,61.19,7,1,-0.83443,3.8683,2.0527,0.41192,7.8883,1.6353,-0.010523,0,0,0,0,25,0.79427,-0.011842
1285,12326,62.193,7,1,-0.83425,3.8673,2.0527,0.41216,7.8883,1.6362,-0.010749,0,0,0,0,25,0.79416,-0.012074
1286,12327,63.196,7,1,-0.83407,3.8668,2.0527,0.41239,7.8883,1.6371,-0.010943,0,0,0,0,25,0.79405,-0.012306
1287,12328,64.198,7,1,-0.83425,3.8663,2.0527,0.41262,7.8883,1.638,-0.00048566,0,0,0,0,25,0.79393,-0.012539
1288,12329,65.201,7,1,-0.83443,3.8658,2.0527,0.41285,7.8883,1.6389,-0.00032377,0,0,0,0,25,0.79382,-0.012771
1289,12330,66.204,7,1,-0.83425,3.8654,2.0527,0.41309,7.8883,1.6398,-0.00032377,0,0,0,0,25,0.79371,-0.013003
1290,12331,67.207,7,1,-0.83425,3.8649,2.0527,0.41332,7.8883,1.6407,-0.0002914,0,0,0,0,25,0.7936,-0.013236
1291,12332,68.21,7,1,-0.83389,3.8647,2.0527,0.41355,7.8883,1.6416,-0.00022664,0,0,0,0,25,0.79348,-0.013468
1292,12333,69.213,7,1,-0.83407,3.8644,2.0527,0.41378,7.8883,1.6425,-0.00022664,0,0,0,0,25,0.79337,-0.013701
1293,12334,70.216,7,1,-0.11109,3.9159,2.0527,0.41398,7.8883,1.6432,0.010134,0,0,0,0,25,0.79328,-0.013896
1294,12335,71.221,7,1,-0.11091,3.9176,2.0527,0.41401,7.8883,1.6434,0.010587,0,0,0,0,25,0.79326,-0.013927
1295,12336,72.224,7,1,-0.11127,3.9186,2.0527,0.41404,7.8883,1.6435,0.010846,0,0,0,0,25,0.79325,-0.013958
1296,12337,73.227,7,1,-0.11109,3.9194,2.0527,0.41407,7.8883,1.6436,0.0010361,0,0,0,0,25,0.79323,-0.013989
1297,12338,74.23,7,1,-0.11073,3.9201,2.0527,0.4141,7.8883,1.6437,0.00051804,0,0,0,0,25,0.79322,-0.01402
1298,12339,75.233,7,1,-0.11091,3.9207,2.0527,0.41413,7.8883,1.6439,0.00045328,0,0,0,0,25,0.7932,-0.014051
1299,12340,76.235,7,1,-0.11091,3.9209,2.0527,0.41416,7.8883,1.644,0.00035615,0,0,0,0,25,0.79319,-0.014082
1300,12341,77.238,7,1,-0.11091,3.9215,2.0527,0.41419,7.8883,1.6441,0.00035615,0,0,0,0,25,0.79317,-0.014113
1301,12342,78.241,7,1,-0.11091,3.922,2.0527,0.41423,7.8883,1.6442,0.00032377,0,0,0,0,25,0.79316,-0.014143
1302,12343,79.244,7,1,-0.11091,3.9222,2.0527,0.41426,7.8883,1.6443,0.00025902,0,0,0,0,25,0.79314,-0.014174
1303,12344,80.247,7,1,-1.0002,3.8586,2.0527,0.41434,7.8883,1.6447,-0.012595,0,0,0,0,25,0.7931,-0.014257
1304,12345,81.25,7,1,-1.0002,3.8565,2.0527,0.41462,7.8883,1.6457,-0.01308,0,0,0,0,25,0.79297,-0.014536
1305,12346,82.253,7,1,-0.99987,3.8553,2.0527,0.4149,7.8883,1.6468,-0.013339,0,0,0,0,25,0.79283,-0.014814
1306,12347,83.256,7,1,-1.0002,3.8544,2.0527,0.41518,7.8883,1.6479,-0.013598,0,0,0,0,25,0.7927,-0.015093
1307,12348,84.259,7,1,-1.0001,3.8535,2.0527,0.41545,7.8883,1.649,-0.00067992,0,0,0,0,25,0.79256,-0.015372
1308,12349,85.262,7,1,-0.056189,3.9209,2.0527,0.41567,7.8883,1.6498,0.013048,0,0,0,0,25,0.79246,-0.015592
1309,12350,86.265,7,1,-0.056189,3.9227,2.0527,0.41569,7.8883,1.6499,0.013598,0,0,0,0,25,0.79245,-0.015608
1310,12351,87.268,7,1,-0.056369,3.9238,2.0527,0.41571,7.8883,1.6499,0.014052,0,0,0,0,25,0.79244,-0.015623
